time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
2147483647	5.86541	4.3066	13.2871	-0.993591	0	radar	18170.8	-25.5328	-5.4399	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.73298	4.26561	13.2472	-0.990664	0	lidar	47655.3	-25.5713	-5.10241	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.77822	4.24293	13.2325	-0.993111	0	radar	17748.8	-25.0178	-6.55904	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.64645	4.203	13.1931	-0.990126	0	lidar	47540.2	-25.6952	-4.89995	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.69278	4.17955	13.1789	-0.992799	0	radar	18606.3	-25.8162	-4.40681	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.56124	4.1421	13.141	-0.989645	0	lidar	47476.6	-25.9516	-4.26659	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.60841	4.11931	13.1293	-0.99261	0	radar	19131.6	-26.8953	-4.43966	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.47744	4.08419	13.0927	-0.98931	0	lidar	47246	-26.1198	-3.67723	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.52454	4.06082	13.0814	-0.992417	0	radar	19143	-26.5652	-3.85723	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.39527	4.02753	13.0459	-0.989052	0	lidar	46343.1	-25.9974	-3.24722	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.44249	4.00346	13.0347	-0.992285	0	radar	19265.8	-26.2976	-3.01078	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.31368	3.97168	13.0001	-0.988821	0	lidar	46341.5	-26.1741	-2.87885	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.36124	3.94756	12.9889	-0.992083	0	radar	19285.9	-26.4681	-3.44967	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.23154	3.91643	12.9544	-0.988518	0	lidar	47404.4	-26.674	-2.73852	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.27998	3.89138	12.9427	-0.991886	0	radar	19877.7	-26.657	-1.72382	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.15151	3.86242	12.9096	-0.98821	0	lidar	46810.9	-26.6691	-2.17333	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.20003	3.83677	12.8978	-0.991665	0	radar	19885.1	-26.3248	-1.32261	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.07358	3.81026	12.8662	-0.987893	0	lidar	45666	-26.4671	-1.53207	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.12192	3.78516	12.8565	-0.991547	0	radar	19756.5	-26.4998	-2.19526	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.99609	3.76015	12.8257	-0.987681	0	lidar	45619.3	-26.5998	-1.14277	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	5.0455	3.73486	12.8159	-0.991381	0	radar	20284.2	-27.2008	-1.67679	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.92031	3.71184	12.7862	-0.987388	0	lidar	45542.3	-26.7355	-0.59539	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.97007	3.68579	12.7772	-0.99132	0	radar	20732.4	-26.9891	0.0351487	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.84716	3.6652	12.749	-0.987242	0	lidar	44300.6	-26.4553	0.0602653	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.84263	3.70121	12.769	-0.984547	0	radar	11708.4	-26.9537	0.136943	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.72042	3.68225	12.7416	-0.980366	0	lidar	44256.4	-26.6201	0.57588	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.71534	3.71782	12.7603	-0.977566	0	radar	11559.9	-26.8241	0.381506	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.59402	3.70038	12.7337	-0.973297	0	lidar	44087.3	-26.7293	1.06082	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.5886	3.73443	12.7503	-0.970496	0	radar	10722.8	-25.9562	2.60409	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.46982	3.71822	12.7245	-0.966232	0	lidar	42748.3	-26.3986	1.42212	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.46276	3.75367	12.742	-0.963309	0	radar	11517.4	-26.5072	-0.563928	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.3454	3.73861	12.7168	-0.959005	0	lidar	42231.3	-26.3594	1.79315	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.33821	3.77311	12.7344	-0.956216	0	radar	10931.6	-26.3475	1.82827	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.22253	3.75927	12.7098	-0.951876	0	lidar	41538.3	-26.2502	2.18481	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.21486	3.79306	12.7251	-0.949001	0	radar	10678.2	-26.069	2.27896	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.10122	3.78116	12.7014	-0.944591	0	lidar	40637.2	-26.0641	2.80701	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	4.09286	3.81502	12.7195	-0.941864	0	radar	10632.4	-26.3234	3.02388	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.9814	3.80502	12.6968	-0.937392	0	lidar	39665	-25.8345	3.42005	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.97283	3.83814	12.7125	-0.9346	0	radar	10416.4	-26.1824	3.73376	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.86318	3.82877	12.6898	-0.930138	0	lidar	38901.6	-25.6666	3.63509	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.85316	3.8614	12.705	-0.927321	0	radar	10143.9	-25.5773	3.13316	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.74445	3.85303	12.6824	-0.922801	0	lidar	38804.6	-25.7492	3.99968	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.73398	3.88497	12.6964	-0.91998	0	radar	9894.64	-25.3516	3.75691	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.62921	3.87833	12.6746	-0.915491	0	lidar	36634.6	-25.0214	4.52803	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.61794	3.90894	12.6858	-0.912653	0	radar	9265.07	-24.2719	4.30917	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.51433	3.90328	12.6639	-0.908117	0	lidar	36402.5	-25.0363	4.88499	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.50269	3.93351	12.6758	-0.905335	0	radar	9170.58	-24.3609	4.95947	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.40225	3.92931	12.6544	-0.900813	0	lidar	34826.2	-24.5041	5.35293	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.38985	3.9593	12.6688	-0.898109	0	radar	9113.46	-24.4379	5.24592	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.29196	3.95587	12.6473	-0.893622	0	lidar	33627.1	-24.1159	5.61152	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.27873	3.9856	12.6611	-0.890886	0	radar	9149.65	-24.5638	4.75836	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.18272	3.9831	12.6395	-0.886391	0	lidar	32921.9	-23.9153	5.94377	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.17039	4.01098	12.644	-0.883579	0	radar	8483.47	-23.5491	6.44495	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.07649	4.00947	12.6222	-0.879082	0	lidar	32082.7	-23.6471	6.29102	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	3.0636	4.0371	12.6277	-0.876309	0	radar	8503.89	-23.7544	6.53746	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.97315	4.03737	12.6064	-0.871821	0	lidar	30464.3	-23.0099	6.86182	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.95875	4.06398	12.6114	-0.869063	0	radar	8046.76	-22.7862	5.74143	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.87046	4.0648	12.5896	-0.86461	0	lidar	29557.9	-22.6991	7.063	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.85588	4.09062	12.5966	-0.861968	0	radar	7744.64	-22.418	6.76159	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.76934	4.09211	12.5742	-0.857522	0	lidar	28957.4	-22.5083	7.31524	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.75462	4.11718	12.5846	-0.855013	0	radar	7472.66	-22.0543	7.85452	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.67027	4.11976	12.562	-0.850566	0	lidar	28140.2	-22.1947	7.69478	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.65696	4.14366	12.5604	-0.847961	0	radar	7207.57	-21.6178	9.0351	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.57551	4.147	12.5375	-0.843575	0	lidar	26805.1	-21.6473	7.94	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.56092	4.17065	12.5358	-0.840943	0	radar	7261.68	-21.8637	7.78661	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.48228	4.17372	12.5122	-0.83669	0	lidar	25363.5	-21.0853	7.83229	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.46877	4.19579	12.5029	-0.834101	0	radar	6628.32	-20.5503	9.28616	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.39136	4.20073	12.479	-0.829747	0	lidar	25333	-21.0519	8.50983	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.37686	4.22204	12.4774	-0.827325	0	radar	6293.95	-19.9265	9.40847	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.30321	4.22764	12.4536	-0.823089	0	lidar	23485.9	-20.21	8.68914	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.28894	4.24852	12.4407	-0.820528	0	radar	6367.69	-20.2277	8.8532	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.21669	4.25456	12.416	-0.816307	0	lidar	23080.5	-20.0633	8.86724	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.20229	4.27472	12.3997	-0.813758	0	radar	6185.21	-19.9264	8.78179	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.13281	4.28113	12.3748	-0.809631	0	lidar	21816.1	-19.4861	8.96665	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.11884	4.30004	12.3631	-0.807287	0	radar	5594.22	-18.5719	10.2069	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.05286	4.30725	12.3384	-0.803262	0	lidar	20224.8	-18.6786	9.19191	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	2.03789	4.32611	12.3249	-0.800858	0	radar	5797.87	-19.2825	8.98189	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.97359	4.33408	12.2997	-0.796845	0	lidar	19723.7	-18.4242	9.46852	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.95772	4.35173	12.2921	-0.794588	0	radar	5294.54	-18.1634	8.72444	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.89634	4.36053	12.2672	-0.790648	0	lidar	18530.6	-17.7736	9.72478	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.88231	4.37717	12.2464	-0.788389	0	radar	4917.33	-17.2296	9.97767	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.82306	4.38646	12.2213	-0.784509	0	lidar	17721.7	-17.3436	9.88109	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.80891	4.40272	12.204	-0.782331	0	radar	4839.99	-17.1554	10.212	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.75187	4.4128	12.1789	-0.778493	0	lidar	16951.4	-16.8876	10.145	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.73778	4.42826	12.1588	-0.776355	0	radar	4584.52	-16.5958	10.1078	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.6826	4.43883	12.1335	-0.772567	0	lidar	16297.4	-16.5153	10.3091	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.669	4.45368	12.1123	-0.770496	0	radar	4375.73	-16.09	10.5824	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.61599	4.46397	12.0868	-0.766831	0	lidar	15299.9	-16.006	10.1843	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.60259	4.4782	12.0601	-0.764766	0	radar	4202.11	-15.7234	10.41	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.55153	4.48856	12.0344	-0.761189	0	lidar	14515	-15.5699	10.1904	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.53826	4.50159	12.0176	-0.759342	0	radar	3668.96	-14.2385	10.9109	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.4898	4.51286	11.9926	-0.755828	0	lidar	13608.9	-14.9365	10.4722	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.47635	4.52562	11.9575	-0.753807	0	radar	3768.42	-14.724	9.63507	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.42996	4.53628	11.9324	-0.750441	0	lidar	12621.8	-14.4088	10.222	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.41711	4.54843	11.9044	-0.748582	0	radar	3476.19	-13.9005	10.5238	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.37328	4.56117	11.8807	-0.745194	0	lidar	12079.6	-13.8049	10.9383	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.36139	4.57286	11.8426	-0.743328	0	radar	3313.38	-13.3956	10.7857	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.31925	4.58459	11.8186	-0.7401	0	lidar	11184.3	-13.3556	10.5517	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.30725	4.59573	11.7868	-0.738342	0	radar	3126.13	-12.9374	10.8137	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.2669	4.60877	11.7636	-0.735108	0	lidar	10844.9	-12.9591	11.0099	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.25589	4.61944	11.7256	-0.733388	0	radar	2929.56	-12.2518	11.2495	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.21758	4.63149	11.7026	-0.730335	0	lidar	9821.48	-12.3713	10.6091	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.20661	4.64166	11.6616	-0.728638	0	radar	2792.13	-11.9352	10.9161	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.17009	4.65497	11.6396	-0.725586	0	lidar	9488.34	-11.9451	11.0515	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.15961	4.66441	11.5994	-0.72399	0	radar	2494.64	-10.9703	10.9676	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.12487	4.67748	11.5779	-0.721049	0	lidar	8799.79	-11.4548	10.9407	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.11314	4.68664	11.5544	-0.719557	0	radar	2515.38	-11.3472	10.5111	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.08114	4.6992	11.5342	-0.716805	0	lidar	7676.22	-10.6009	10.6823	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.07072	4.70803	11.4971	-0.7153	0	radar	2343.14	-10.6563	10.8369	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.03965	4.72109	11.4772	-0.712559	0	lidar	7533.06	-10.4142	10.8747	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.03068	4.72966	11.425	-0.711039	0	radar	2191.43	-9.90413	11.2255	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	1.00165	4.74343	11.4065	-0.708357	0	lidar	7034.22	-9.83445	11.1032	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.99156	4.75156	11.3611	-0.706876	0	radar	2167.76	-10.195	10.3498	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.964291	4.76523	11.3435	-0.704299	0	lidar	6451.74	-9.3066	11.0348	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.954961	4.77274	11.2955	-0.702892	0	radar	1910.84	-9.2226	10.3527	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.929431	4.78658	11.2789	-0.7004	0	lidar	5967.66	-8.78899	11.0707	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.920151	4.79362	11.2308	-0.699038	0	radar	1784.61	-8.83914	10.0319	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.895219	4.80633	11.2138	-0.696661	0	lidar	5559.89	-8.62045	10.6577	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.887655	4.81338	11.1627	-0.695376	0	radar	1635.81	-7.91543	11.1157	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.866125	4.82725	11.149	-0.693106	0	lidar	4830.97	-7.51971	11.0005	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.858886	4.83372	11.0942	-0.691865	0	radar	1456.4	-7.25987	10.6458	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.838511	4.84712	11.0809	-0.689694	0	lidar	4434.5	-7.15631	10.815	2.60831e-038	2.60813e-038	0	3.92364e-044
2147483647	0.831736	4.85381	11.0199	-0.688428	0	radar	1523.38	-7.39396	11.0181	2.60831e-038	2.60813e-038	0	3.92364e-044
